repo,issue_number,issue_url,title,state,created_at,closed_at,updated_at,matched_queries,matched_terms,suspected_trigger,prior_work_match,novelty_status,evidence_type,linked_fix_url,evidence_detail,labels,notes,is_valid,trigger_category,fp_order_mechanism,fix_summary,invalid_reason
vllm-project/vllm,20799,https://github.com/vllm-project/vllm/issues/20799,[RFC]: Prototype Separating Vision Encoder to Its Own Worker,closed,2025-07-11T06:13:16Z,2025-11-18T05:15:34Z,2025-11-18T05:15:33Z,"""different output"" ""scheduler"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",different output;scheduler,quantization_paths;moe_execution;runtime_scheduling,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/25233,PR #25233 is merged,RFC;stale,,,quantization_paths;moe_execution;runtime_scheduling,,,
vllm-project/vllm,26606,https://github.com/vllm-project/vllm/issues/26606,[Performance]: Lite-Profiler Framework for Model Analysis,closed,2025-10-10T22:26:25Z,2026-02-15T02:16:36Z,2026-02-15T02:16:36Z,"""different output"" ""scheduler"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",different output;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/vllm-project/vllm/pull/26648,PR #26648 is linked but not merged,performance;stale,,,runtime_scheduling;cross_backend_architecture,,,
vllm-project/vllm,27729,https://github.com/vllm-project/vllm/issues/27729,[Bug]: The NVIDIA T4 throws an error when running vLLM 0.11.0,closed,2025-10-29T08:48:27Z,2025-11-25T15:01:47Z,2025-11-25T15:01:47Z,"""different output"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",backend;different output,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/vllm-project/vllm/pull/27730,PR #27730 is linked but not merged,bug,,,quantization_paths;cross_backend_architecture,,,
vllm-project/vllm,26679,https://github.com/vllm-project/vllm/issues/26679,[Feature]: Ensure output consistency when using LoRA with Eagle3 Speculative Decoding,closed,2025-10-13T04:02:51Z,2026-02-11T02:16:38Z,2026-02-28T07:19:20Z,"""inconsistent"" ""precision"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""speculative"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",inconsistent;precision;speculative,speculative_decoding,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/21068,PR #21068 is merged,feature request;stale,,,speculative_decoding,,,
vllm-project/vllm,29536,https://github.com/vllm-project/vllm/issues/29536,[CI Failure]: mi325_1: Multi-Modal Models Test (Extended) 2,closed,2025-11-26T19:25:54Z,2026-03-19T18:00:57Z,2026-03-19T18:00:57Z,"""inconsistent"" ""precision"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",inconsistent;precision,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/30270,PR #30270 is merged,ci-failure,,,cross_backend_architecture,,,
vllm-project/vllm,30663,https://github.com/vllm-project/vllm/issues/30663,[RFC]: Consolidate Intel Quantization Toolkit Integration in vLLM,closed,2025-12-15T02:58:01Z,2026-01-14T07:11:32Z,2026-01-14T07:11:32Z,"""inconsistent"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""precision"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""quantization"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent;precision;quantization,speculative_decoding;quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,available in,RFC,,,speculative_decoding;quantization_paths;cross_backend_architecture,,,
vllm-project/vllm,31588,https://github.com/vllm-project/vllm/issues/31588,"[Bug]: vLLM SM 12.1 (Blackwell GB10) V1 Engine Bug Report (Relates to: #28589, #31128, #28621, #27679)",closed,2025-12-31T19:41:32Z,2026-01-25T21:06:02Z,2026-02-16T21:10:47Z,"""inconsistent"" ""MoE"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""atomic"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""bf16"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""prefix cache"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""quantization"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""scheduler"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""speculative"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",atomic;backend;bf16;inconsistent;MoE;prefix cache;quantization;scheduler;speculative,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/vllm-project/vllm/pull/31607,PR #31607 is linked but not merged,bug,,,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
vllm-project/vllm,22647,https://github.com/vllm-project/vllm/issues/22647,[RFC]: Improve `vllm serve --help` Output for Enhanced User Experience,closed,2025-08-11T13:13:08Z,2025-09-24T23:08:19Z,2025-09-24T23:08:19Z,"""inconsistent"" ""scheduler"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""speculative"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",inconsistent;scheduler;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/24903,PR #24903 is merged,RFC,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
vllm-project/vllm,36219,https://github.com/vllm-project/vllm/issues/36219,[RFC]: Speculative Decoding Proposer Interface Unification Proposal,closed,2026-03-06T06:41:27Z,2026-04-29T02:31:42Z,2026-04-29T02:31:42Z,"""inconsistent"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""speculative"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent;speculative,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/vllm-project/vllm/pull/36979,PR #36979 is linked but not merged,RFC,,,speculative_decoding;cross_backend_architecture,,,
vllm-project/vllm,19376,https://github.com/vllm-project/vllm/issues/19376,[RFC]: A Strategic Framework for Extensibility and Innovation in vLLM,closed,2025-06-09T18:23:04Z,2025-10-12T02:07:40Z,2025-10-12T02:07:40Z,"""inconsistent"" ""prefix cache"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""quantization"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""scheduler"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",inconsistent;prefix cache;quantization;scheduler,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/19164,PR #19164 is merged,RFC;stale,,,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,,
vllm-project/vllm,21504,https://github.com/vllm-project/vllm/issues/21504,[RFC] [ROCm] [AITER]: Propose a `_aiter_ops` class like `_custom_ops` and `_ipex_ops`,closed,2025-07-24T07:02:57Z,2025-12-18T06:55:49Z,2025-12-18T06:55:49Z,"""inconsistent"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""quantization"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",backend;expert;inconsistent;quantization,quantization_paths;moe_execution;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/24490,PR #24490 is merged,rocm;RFC;unstale,,,quantization_paths;moe_execution;cross_backend_architecture,,,
vllm-project/vllm,24384,https://github.com/vllm-project/vllm/issues/24384,[RFC]: Decoupling vLLM Configuration from Hugging Face,closed,2025-09-07T03:09:51Z,2026-03-10T02:29:11Z,2026-03-10T02:29:11Z,"""inconsistent"" ""MoE"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08
""inconsistent"" ""quantization"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",expert;inconsistent;MoE;quantization,quantization_paths;moe_execution,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/24277,PR #24277 is merged,RFC;stale,,,quantization_paths;moe_execution,,,
vllm-project/vllm,21805,https://github.com/vllm-project/vllm/issues/21805,[RFC][Feature]: Unified Auto-Selection Mechanism for Attention Backends,closed,2025-07-29T05:25:13Z,2025-12-04T02:14:45Z,2025-12-04T02:14:45Z,"""inconsistent"" ""backend"" repo:vllm-project/vllm is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/vllm-project/vllm/pull/7701,PR #7701 is merged,feature request;stale,,,runtime_scheduling;cross_backend_architecture,,,
huggingface/transformers,39755,https://github.com/huggingface/transformers/issues/39755,Follow-up on Issues Regarding Training State Restoration from Interruptions,closed,2025-07-29T12:26:20Z,2025-09-28T08:02:56Z,2025-09-28T08:02:56Z,"""reproducible"" ""accumulation"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""atomic"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""floating point"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""fp16"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""precision"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",accumulation;atomic;floating point;fp16;precision;reproducible;scheduler,speculative_decoding;runtime_scheduling,,candidate_new_trigger,linked_merged_pr,https://github.com/huggingface/transformers/pull/21390,PR #21390 is merged,,,,speculative_decoding;runtime_scheduling,,,
huggingface/transformers,45674,https://github.com/huggingface/transformers/issues/45674,"[BitsAndBytesConfig] Providing llm_int8_skip_modules clears the default lm_head exclusion, causing AssertionError in 4-bit inference",closed,2026-04-28T08:27:12Z,2026-06-06T08:50:07Z,2026-06-06T08:50:07Z,"""reproducible"" ""floating point"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",floating point;quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/huggingface/transformers/pull/45683,PR #45683 is linked but not merged,,,,quantization_paths;cross_backend_architecture,,,
huggingface/transformers,44962,https://github.com/huggingface/transformers/issues/44962,Qwen3VL/Qwen2.5VL VisionAttention breaks torch.compile with flash_attention_2,closed,2026-03-24T04:53:11Z,2026-05-01T08:35:31Z,2026-05-01T08:35:31Z,"""reproducible"" ""precision"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",precision;reproducible,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/huggingface/transformers/pull/44973,PR #44973 is linked but not merged,,,,runtime_scheduling;cross_backend_architecture,,,
huggingface/transformers,46238,https://github.com/huggingface/transformers/issues/46238,DeepSeek-V4 FP8 load fails: 1→1 WeightConverter w2 weights not dequantized due to $-anchored source pattern,closed,2026-05-27T11:02:33Z,2026-06-02T18:40:39Z,2026-06-02T18:40:39Z,"""reproducible"" ""MoE"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",MoE;reproducible,quantization_paths;moe_execution,,candidate_new_trigger,linked_merged_pr,https://github.com/huggingface/transformers/pull/45930,PR #45930 is merged,bug,,,quantization_paths;moe_execution,,,
huggingface/transformers,45647,https://github.com/huggingface/transformers/issues/45647,MusicgenMelody ignores audio conditioning (regression between 4.48 and 4.57),closed,2026-04-25T18:58:41Z,2026-06-03T09:30:34Z,2026-06-03T09:30:34Z,"""different output"" ""backend"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""different output"" ""fp16"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""different output"" ""fp32"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""same seed"" ""backend"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""same seed"" ""fp16"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""same seed"" ""fp32"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",backend;different output;fp16;fp32;same seed,speculative_decoding;quantization_paths;moe_execution;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/huggingface/transformers/pull/43590,PR #43590 is merged,,,,speculative_decoding;quantization_paths;moe_execution;cross_backend_architecture,,,
huggingface/transformers,41875,https://github.com/huggingface/transformers/issues/41875,Flash Attention Error During AutoModelForSeq2SeqLM.generate (model: gemma-2b-2b-ul2-it),closed,2025-10-26T16:41:25Z,2025-11-11T18:08:36Z,2025-11-11T18:08:36Z,"""temperature 0"" ""precision"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",precision;temperature 0,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/huggingface/transformers/pull/41890,PR #41890 is merged,bug,,,cross_backend_architecture,,,
huggingface/transformers,42986,https://github.com/huggingface/transformers/issues/42986,dia model generation precision error because of generation config change.,closed,2025-12-22T02:03:06Z,2025-12-22T05:24:37Z,2025-12-22T05:24:38Z,"""temperature 0"" ""precision"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",precision;temperature 0,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/huggingface/transformers/pull/42958,PR #42958 is merged,bug,,,quantization_paths;cross_backend_architecture,,,
huggingface/transformers,38981,https://github.com/huggingface/transformers/issues/38981,InternVL3 config missing critical fields after saving,closed,2025-06-23T12:05:48Z,2025-06-23T19:42:54Z,2025-06-23T19:42:54Z,"""temperature 0"" ""quantization"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",quantization;temperature 0,speculative_decoding;quantization_paths;cross_backend_architecture,,candidate_new_trigger,maintainer_confirmation,https://github.com/huggingface/transformers/issues/38981#issuecomment-2996385976,"Thanks, moving the discussion under vLLM issue to get a whole picture. Not sure yet if the issue should be fixed on transformers repo",bug,,,speculative_decoding;quantization_paths;cross_backend_architecture,,,
huggingface/transformers,39945,https://github.com/huggingface/transformers/issues/39945,GPT-OSS mxfp4 with triton_kernel: make_default_matmul_mxfp4_w_layout not found,closed,2025-08-06T04:36:03Z,2025-09-18T08:02:16Z,2025-09-18T08:02:16Z,"""temperature 0"" ""quantization"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",quantization;temperature 0,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,available in,bug,,,quantization_paths;cross_backend_architecture,,,
huggingface/transformers,38702,https://github.com/huggingface/transformers/issues/38702,Incorrect scaling of Gemma embeddings in float32 regime,closed,2025-06-09T14:48:24Z,2025-08-11T08:03:23Z,2025-08-11T08:03:23Z,"""different output"" ""accumulation"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""different output"" ""bf16"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""different output"" ""fp32"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08
""different output"" ""precision"" repo:huggingface/transformers is:issue is:closed created:2025-06-01..2026-06-08",accumulation;bf16;different output;fp32;precision,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/huggingface/transformers/pull/29402,PR #29402 is linked but not merged,bug,,,quantization_paths;cross_backend_architecture,,,
